,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,atr_pct,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,macd_ls_signal,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,range_pct,close_below_1/2,strong_rejection,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
3840,2618.0,2637.9,2589.0,2600.9,4.55411,NSE:ANGELONE-EQ,2025-07-31,2726.398737376124,2753.357150222649,2551.706501736836,0.9902088935885613,1.07902580032169,1.0482520425145618,1.0586170749443073,0.981085970908853,43.16508937960042,82.75,0.03181590987735015,0.39061224820978424,-1.5258215962441213,1.8801184205467372,0.24335378323108525,-0.8783886112373095,-2.5692829832452153,-5.385440317174071,-7.045336172155362,0.41966041071329185,2.359649201057663,0,17.09999999999991,48.90000000000009,19.90000000000009,11.900000000000091,0,1,0.3496932514622279,0.40695296515195345,0.24335378318131964,0,0,0,0.01880118420546737,True,1,0.07687685236554005,2536.85,2,2.462609096851097,2607.7,3,0.2614479603214167,,,,
3964,1557.0,1611.9,1550.0,1601.2,15.07354,NSE:APLAPOLLO-EQ,2025-07-31,1649.847411635509,1694.828285495664,1616.1466780047697,0.9734599226098,1.048684694626871,1.0303818458877771,1.0584738230674893,1.0093346727484198,39.055700609225426,49.33571428571429,0.030811712644088364,2.0202401701138633,2.2281810636532016,3.865850612040975,0.8271405492730205,-0.5937559854433987,1.8044022837959912,-2.650115321796938,-5.212439689254024,6.686125846453014,9.943169021898555,1,44.200000000000045,61.90000000000009,10.700000000000045,7.0,1,0,0.7140549271867437,0.17285945069905387,0.1130856219526516,0,0,0,0.03865850612040975,False,0,0.2919427767813809,1571.1,8,1.879840119910076,1647.4,10,2.8853359980015014,,,,
4088,985.0,1004.8,971.0,977.9,0.54884,NSE:APLLTD-EQ,2025-07-31,1004.4080670129175,984.6082958701569,934.3372646145652,1.0201092873438187,1.0538039454910637,1.0271071346895568,1.0068598996524767,0.9554527708503582,50.39274924471298,30.042857142857127,0.03072180912450877,0.12644604055064898,-2.9475982532751135,3.4563861335514834,0.20414201183431913,-2.242953552997223,-2.0964318609587176,-4.120532618824268,-5.329726330398584,0.014973097516590218,1.365527055131897,0,7.100000000000023,33.799999999999955,19.799999999999955,6.899999999999977,0,1,0.2100591715354864,0.5857988163947335,0.20414201177392208,0,0,0,0.03456386133551483,True,1,0.09831116713931158,971.2,24,0.6851416300235128,978.95,17,0.1073729420186183,,,,
4212,169.2,179.25,167.08,173.66,57.87462,NSE:APOLLO-EQ,2025-07-31,180.00574019526104,176.4426010531844,151.73303338022413,1.0201943245044467,1.162848966520304,1.0365411735302374,1.0160232699135345,0.8737362281482445,44.15732471974159,8.15,0.04693078429114362,0.5299017466256738,1.1886726488754178,7.007946562248065,0.540673788003286,-1.41009206386203,-0.29587044472429647,-4.998479005553744,-7.688346303116559,4.89654528388569,8.383680976760425,0,4.460000000000008,12.169999999999987,5.590000000000003,2.119999999999976,1,0,0.3664749380719197,0.45932621161928894,0.17419884948709857,0,0,0,0.07007946562248064,False,1,0.1935591172760561,129.8,5,25.256247840608076,175.51,2,1.0653000115167537,,,,
4336,7378.0,7525.0,7355.0,7498.0,3.42605,NSE:APOLLOHOSP-EQ,2025-07-31,7361.793192228803,7220.860439034402,6932.934068344183,1.0195174459310345,1.0415302334988144,0.9818342480966661,0.9630382020584691,0.9246377791870076,69.46372239747635,121.39285714285714,0.016190031627481612,0.7342356170142327,0.6442953020134228,2.2672712723392907,0.8411764705882353,-0.9664429530201342,0.9546121635631748,-0.14700949082831719,-0.815658268274188,2.080812115622801,2.789223554771594,1,120.0,170.0,27.0,23.0,1,0,0.705882352899654,0.15882352940242214,0.13529411763910035,0,0,0,0.022672712723392906,False,0,0.7289023598891013,7159.0,14,4.5212056548412916,7635.0,8,1.8271539077087222,,,,
4460,456.5,460.75,447.05,449.7,4.0542,NSE:APOLLOTYRE-EQ,2025-07-31,456.2724999986714,457.366052122588,446.82310653029833,0.9976090220976359,1.0235953455365334,1.0146152990853265,1.017047036074245,0.9936026384929917,42.82258064516127,10.01071428571428,0.022260872327583458,0.3689122718755504,-2.2497554613629003,3.0464754280631507,0.19343065693430506,-0.7716552548636043,-1.1525244902295537,-2.4790602135962323,-3.280948805934452,0.21059749909527353,1.071685004560995,0,6.800000000000011,13.699999999999989,4.25,2.6499999999999773,0,1,0.49635036460120535,0.3102189778757528,0.1934306567931148,0,0,0,0.030464754280631508,True,1,0.19185278579768872,446.45,24,0.7227040249054926,477.1,22,6.092950856126314,,,,
4584,328.25,345.65,320.0,327.65,36.79379,NSE:APTUS-EQ,2025-07-31,338.4927338302879,332.2491416405044,317.6501060730972,1.0187918986305136,1.0459594858880596,1.0330924273776527,1.0140367515351882,0.9694799513904997,34.670704012112054,11.167857142857144,0.034084715833533175,1.0731268521343622,-2.150216514857412,7.828475507401183,0.2982456140350871,-1.9710318052859555,-2.6685810476284826,-6.238222544930923,-8.31560102926803,1.1836203488037513,3.7197175514612586,0,0.6000000000000227,25.649999999999977,17.399999999999977,7.649999999999977,0,1,0.02339181285637837,0.678362572834946,0.298245613918812,1,0,0,0.07828475507401184,False,1,0.11282916781888881,326.65,16,0.30520372348542657,331.7,22,1.236075080115981,,,,
4708,975.0,975.1,960.35,963.6,4.25557,NSE:ARE&M-EQ,2025-07-31,984.9713798480843,989.1816501906358,1007.9665985594005,0.9957436833348657,0.9813635209781629,1.0221786839436324,1.026547997292067,1.0460425472804074,45.14285714285717,24.682142857142846,0.025614511059716526,0.7325501690922793,-1.653398652786276,1.5307181403071812,0.22033898305084745,-0.489895897121857,-2.070848563482185,-3.955675284995778,-5.084291210509187,-0.11056324573909089,1.1402135105314017,0,11.399999999999977,14.75,0.10000000000002274,3.25,0,1,0.7728813554082145,0.006779661012354313,0.22033898290146509,0,0,0,0.015307181403071813,True,1,0.14296660037021428,951.55,23,1.2505188875051958,1033.25,32,7.228102947281028,,,,
4832,189.0,193.69,185.84,190.17,6.53938,NSE:ARKADE-EQ,2025-07-31,198.4201377798508,192.42547632529656,173.1546836138363,1.0311531589737122,1.1112923561134351,1.0433829614547552,1.011860316166044,0.9105257591304429,35.070952794671314,6.568571428571429,0.03454052389215665,0.31576784003697167,-0.8911819887429685,4.12788557606352,0.5515923566878964,-1.5009380863039377,-2.314615052702967,-5.829228682108365,-7.8769227549668654,1.4725119785266736,3.9625492095959567,0,1.1699999999999875,7.849999999999994,3.5200000000000102,3.1599999999999966,1,0,0.14904458579739394,0.4484076427408836,0.4025477701878371,0,0,0,0.0412788557606352,False,0,0.026463957485208252,186.63,8,1.8614923489509345,204.92,10,7.756218120628912,,,,
4956,320.0,324.7,314.4,316.05,5.22489,NSE:ARVIND-EQ,2025-07-31,338.1378002295597,345.80817633055887,345.9039082518068,0.9778189857093863,0.9997232412847494,1.0698870439157084,1.094156545896405,1.0944594470868747,29.303278688524614,9.917857142857144,0.03138065857572265,1.4279085058952683,-4.502190663242175,3.2589780098085783,0.16019417475728467,-3.3086568968122037,-4.9302129707616364,-8.962885489107379,-11.28767186346974,-0.5237101681733017,2.408785542944776,0,3.9499999999999886,10.300000000000011,4.699999999999989,1.650000000000034,0,1,0.383495145258741,0.4563106791686288,0.16019417460175636,0,0,0,0.03258978009808578,True,1,0.0,304.65,4,3.60702420503086,331.05,13,4.746084480303749,,,,
5080,540.0,561.9,532.75,557.25,7.41899,NSE:ARVINDFASN-EQ,2025-07-31,501.25068679179765,479.3070627302112,460.2252488624638,1.045781975205189,1.0414619013513748,0.8995077376254781,0.8601293184929766,0.8258864941452917,91.99659429544488,19.217857142857145,0.03448695763635199,1.3934597795389267,1.7715277143639936,5.231045311799009,0.8404802744425393,-1.3788695096338153,5.386084687104038,0.2511811559082661,-2.6784089452382824,11.07540928971138,14.907853077963305,1,17.25,29.149999999999977,4.649999999999977,7.25,1,0,0.5917667236391886,0.159519725502737,0.24871355051502128,0,0,0,0.05231045311799009,False,1,1.0,502.6,3,9.807088380439655,564.0,3,1.2113055181695829,,,,
5204,830.0,850.3,825.0,840.05,1.36231,NSE:ASAHIINDIA-EQ,2025-07-31,829.0125395026585,791.2943830851909,719.1863678646226,1.0476664023197126,1.1002633231698598,0.9868609481610124,0.9419610536101315,0.8561232877383759,46.3943051686784,24.314285714285706,0.02894385538275782,0.17453358570117797,-1.0658344129077928,3.0117254925302013,0.5948616600790506,-2.2494405841479237,0.5570208164584458,-1.5145534849658442,-2.7522560519611647,2.717615919304624,4.0994569801553595,0,10.049999999999955,25.299999999999955,10.25,5.0,1,0,0.3972332014240174,0.4051383397608156,0.19762845841991006,0,0,0,0.03011725492530201,False,0,0.5279626981082837,811.0,9,3.458127492411161,876.4,3,4.3271233855127695,,,,
5328,538.0,565.0,531.8,554.5,5.07477,NSE:ASHAPURMIN-EQ,2025-07-31,519.4599943364889,468.9548742287567,436.835066166349,1.107697185557124,1.0735284562759353,0.9368079248629195,0.8457256523512294,0.7877999389834969,74.10740203193033,27.189285714285717,0.04903387865515909,0.8565411076336312,1.9488876631733816,5.98737601442742,0.6837349397590365,-1.0847582276153664,1.363085191301102,-1.3577467227468019,-2.966874576737835,4.238271079660343,6.097530641362257,0,16.5,33.200000000000045,10.5,6.2000000000000455,1,0,0.49698795165753307,0.3162650601457029,0.18674698789555924,0,0,0,0.0598737601442742,False,1,0.6991599429674247,528.25,5,4.733994589720469,587.0,3,5.861136158701533,,,,
5452,200.0,202.59,198.12,201.31,3.58017,NSE:ASHOKA-EQ,2025-07-31,204.400047460404,205.46610219566665,218.74703903964885,0.9948115298637075,0.9392863240467682,1.0153496967880582,1.0206452843657376,1.0866178482919322,42.91543026706233,3.8614285714285654,0.019181504005904154,0.28654994275516243,-1.4297605640699151,2.220456013114102,0.7136465324384784,-2.0711942417862166,0.35093666191440326,-1.6161902481220953,-2.7934039933363897,2.398331595411889,3.705497200142189,1,1.3100000000000023,4.469999999999999,1.2800000000000011,1.8799999999999955,1,0,0.2930648763018689,0.2863534669209098,0.4205816545400849,0,0,0,0.02220456013114102,False,0,0.22055018513472843,198.0,15,1.6442302915900862,205.5,27,2.0813670458496834,,,,
5576,120.95,122.2,119.45,121.05,113.33155,NSE:ASHOKLEY-EQ,2025-07-31,123.17401404382419,121.1887035869511,113.99050160995057,1.0163819761917714,1.0631473839954766,1.017546584418209,1.001145837149534,0.9416811368025657,44.279427942794285,2.558571428571433,0.021136484333510393,1.0192710885167373,-0.697292863002468,2.271788517141677,0.5818181818181798,-0.779327317473341,-0.9923934676517939,-2.724777685334553,-3.7650738900852203,0.8028139848741659,1.94479737646895,0,0.09999999999999432,2.75,1.1500000000000057,1.5,1,0,0.036363636231402895,0.4181818166611591,0.5454545434710744,1,0,0,0.02271788517141677,False,0,0.0,115.3,13,4.750103263114416,122.39,18,1.1069805865344928,,,,
5700,2401.4,2417.2,2373.5,2396.1,12.74735,NSE:ASIANPAINT-EQ,2025-07-31,2382.1470094163933,2359.0978993787076,2324.366104965029,1.0097703067107795,1.014942480162436,0.9941767912092122,0.9845573637906213,0.9700622281895702,41.60498636540714,43.9428571428571,0.01833932521299491,1.0875951367923684,-0.8154648563622928,1.8237970034639548,0.5171624713958811,-0.5960758340922299,0.5970074059146472,-1.3614353139975872,-2.53370866865465,2.634794210405561,3.935521718060549,1,5.300000000000182,43.69999999999982,15.799999999999727,22.59999999999991,0,1,0.12128146450314392,0.36155606399048584,0.5171624712775372,0,0,0,0.018237970034639547,False,0,0.4459850005100711,2378.9,23,0.7178331455281424,2443.8,29,1.9907349442844737,,,,
5824,584.6,617.85,581.0,604.9,26.88715,NSE:ASTERDM-EQ,2025-07-31,594.5261007592698,580.3976481053421,526.2607389626435,1.0243427117598576,1.1028708872514648,0.9828502244325835,0.9594935495211475,0.8699962621303413,48.78197320341047,16.01785714285716,0.02648017381857689,1.8071263168669807,2.0497680303669297,6.091916019176727,0.6485753052917221,-1.3749472796288447,1.9763645456946346,-0.9421332731427867,-2.663152663622012,5.072055737347055,7.0802990128986565,1,20.299999999999955,36.85000000000002,12.950000000000045,3.6000000000000227,1,0,0.5508819537175338,0.35142469461291154,0.09769335139818418,0,0,0,0.060919160191767276,False,1,0.5828459818413992,595.0,14,1.636634154405683,609.5,15,0.7604562737642624,,,,
5948,1423.8,1423.8,1396.0,1401.2,8.50995,NSE:ASTRAL-EQ,2025-07-31,1463.9582951863158,1466.096881625101,1450.4440029774316,0.9985413061949803,1.0107917841816283,1.0447889631646559,1.0463152166893384,1.0351441642716468,32.90143452105511,30.58571428571429,0.021828228865054446,1.0912614068583681,-2.0619277276857484,1.984013702540676,0.18705035971223216,-0.4822814007129441,-2.047321890452198,-4.066051194714965,-5.272164276401562,0.058193517821002815,1.40482690449825,0,22.59999999999991,27.799999999999955,0.0,5.2000000000000455,0,1,0.8129496399953399,0.0,0.18705035964494784,0,0,0,0.01984013702540676,True,1,0.0,1361.2,16,2.854695974878675,1413.6,16,0.8849557522123797,,,,
6072,950.0,968.0,948.0,959.6,1.85,NSE:ASTRAMICRO-EQ,2025-07-31,995.2737403664523,1003.4589822309672,871.971152198447,0.9918429731464291,1.1507937845202882,1.0371756360634143,1.0457054837754973,0.9086819009987985,34.735899731423444,25.19999999999997,0.0262609420591913,0.32882008511285726,-0.775514424568297,2.084201750729471,0.5800000000000012,-1.7681728880157195,-0.4633151234354384,-1.9130097734683815,-2.7877178623212284,1.0298744229684509,1.9749661872294255,1,9.600000000000023,20.0,8.399999999999977,2.0,1,0,0.47999999976000113,0.41999999978999886,0.09999999995,0,0,0,0.020842017507294707,False,0,0.22103502633261302,944.9,5,1.5318882867861656,1109.0,10,15.568987077949142,,,,
6196,620.0,621.5,602.45,604.1,9.7039,NSE:ATGL-EQ,2025-07-31,640.6113329810485,646.3122747657965,638.5455873085888,0.9911792766324702,1.0121630900151446,1.0604392202963888,1.0698763032044305,1.0570196777165846,30.428502648050042,14.896428571428569,0.024658878615177234,0.8716113491649792,-3.3671918739502447,3.15345141532858,0.08661417322834547,-0.8238022874510081,-3.1668599090603067,-5.763490957496601,-7.299232736572882,-0.4230769230769131,1.351124632299476,0,15.899999999999977,19.049999999999955,1.5,1.6499999999999773,0,1,0.8346456688532051,0.07874015743898173,0.08661417318287871,0,0,0,0.0315345141532858,True,1,0.0,594.0,21,1.6719086243999375,608.15,22,0.6704188048336293,,,,
6259,344.25,351.7,337.4,350.35,8.26869,NSE:ATHERENERG-EQ,2025-07-31,337.8819707699019,329.07502529235717,313.20044875001327,1.0267627282554197,1.0506850376674093,0.9644126466958809,0.939275082895268,0.8939644605394983,63.227708179808424,12.371428571428567,0.03531162714836183,1.0205550630525246,1.3157894736842137,4.081632653061227,0.9055944055944081,-0.4482359745517673,2.0169470138895655,-1.176359087153698,-3.05117833334732,5.423516069099577,7.644186420210421,1,6.100000000000023,14.300000000000011,1.349999999999966,6.850000000000023,1,0,0.4265734262751247,0.09440559433957404,0.4790209786860005,0,0,0,0.040816326530612276,False,0,0.9389512877291741,343.0,4,2.097902097902104,357.45,4,2.026544883687731,,,,
6383,742.75,749.75,736.75,741.5,35.73228,NSE:AUBANK-EQ,2025-07-31,764.8362503000113,755.0219248320709,668.6254674845549,1.012998729103295,1.1292150262725549,1.0314716794335959,1.0182359067189088,0.9017201179832163,26.183343319352886,20.93928571428569,0.028239090646373147,1.2096407599566412,-0.6431729867345511,1.7532029669588671,0.36538461538461536,-0.4756800214390935,0.34734752796823426,-1.1398624961924881,-2.0368323894901086,1.8799868868159815,2.850472289183798,1,1.25,13.0,7.0,4.75,0,1,0.09615384607988164,0.5384615380473372,0.36538461510355025,1,0,0,0.01753202966958867,False,0,0.25778449483089744,721.4,9,2.7107215104517897,841.0,4,13.418745785569792,,,,
6507,1150.0,1172.7,1135.0,1139.8,54.90626,NSE:AUROPHARMA-EQ,2025-07-31,1138.1329932880851,1144.4459429291323,1156.944570744843,0.9944838376333532,0.9891968654922991,0.9985374568240789,1.0040761036402284,1.0150417360456598,54.57875457875457,23.371428571428574,0.020504850475020684,4.661073970331649,-1.5716753022452543,3.3075978241796844,0.12732095490716044,-0.690846286701209,-0.04209492405374278,-2.194773984805276,-3.478974116478637,2.2074770535336627,3.648579119658176,1,10.200000000000045,37.700000000000045,22.700000000000045,4.7999999999999545,0,1,0.2705570291059539,0.6021220157554058,0.1273209548733883,0,0,0,0.033075978241796845,True,1,0.4775764173522369,1128.9,42,0.9563081242323095,1194.3,25,4.781540621161608,,,,
6631,129.5,130.74,126.25,127.44,9.51811,NSE:AVANTEL-EQ,2025-07-31,144.25934700890585,145.45842579479296,133.69846534777128,0.991756553260251,1.0879588289695932,1.1319785546838186,1.141387521930265,1.0491091128983936,19.5560488346282,5.557857142857143,0.043611559501390014,0.3139875909764242,-3.2052255810420776,3.5232266164469626,0.26503340757238203,-1.6405893969314875,-5.802814680490412,-11.264769476863206,-14.333575627642366,0.3756473011048783,4.614852507067898,0,2.0600000000000023,4.490000000000009,1.240000000000009,1.1899999999999977,0,1,0.4587973263723886,0.2761692644183327,0.2650334069821072,0,0,0,0.035232266164469624,False,0,0.030086197480837174,121.32,6,4.802259887005653,129.73,6,1.7969240426867483,,,,
6755,652.4,687.4,645.0,681.1,14.85825,NSE:AVANTIFEED-EQ,2025-07-31,724.1518244920915,751.0022403666251,761.2517054800873,0.9642472226695012,0.9865360365833291,1.0632092563384106,1.1026313909361696,1.117679790750385,28.90573500329596,22.975000000000005,0.033732197915137284,2.54293209410751,-1.4754809778677755,6.225223902510641,0.8514150943396236,-5.627079415593806,-3.101896420086207,-9.07599801251425,-12.412179632318896,3.7124625398178708,8.423105768801166,0,28.700000000000045,42.39999999999998,6.2999999999999545,7.399999999999977,1,0,0.6768867922931885,0.14858490562533275,0.17452830184562967,0,0,0,0.06225223902510641,False,1,0.0,644.55,5,5.366319189546332,700.2,5,2.804287182498902,,,,
6879,594.9,604.75,586.1,595.4,1.9948,NSE:AWFIS-EQ,2025-07-31,621.1429448988589,634.3465382770252,648.1578417953864,0.9791855199304326,0.9786914504033398,1.0432363871327828,1.0654123921347416,1.088609072548516,35.79838116261958,19.157142857142862,0.03217524833245358,0.6070837556462929,0.5658305886327207,3.132348001343631,0.4986595174262716,0.4813782619711212,-0.6175930562510509,-2.992788163881917,-4.404275187241742,1.87683340656693,3.481453982211044,0,0.5,18.649999999999977,9.350000000000023,8.799999999999955,1,0,0.026809651460155716,0.5013404823049131,0.47184986569873816,1,0,0,0.03132348001343631,False,0,0.14638398310590867,585.0,8,1.7467248908296904,608.1,8,2.1330198186093456,,,,
7003,263.2,266.4,261.1,262.2,8.30652,NSE:AWL-EQ,2025-07-31,268.3182976075713,266.5219870975577,265.1705611473193,1.0067398210915937,1.0050964403604652,1.0233344683736512,1.0164835510967114,1.0113293712712406,43.22183098591551,8.232142857142849,0.03139642584722673,0.2741445158882215,-1.9996262380863474,2.0213577421815234,0.2075471698113161,-1.6258643244253497,-2.215260684716938,-4.374519274077861,-5.661497478010168,0.04376437747556643,1.4923085319729803,0,1.0,5.2999999999999545,3.1999999999999886,1.099999999999966,0,1,0.18867924492702193,0.603773583766468,0.20754716941971768,0,0,0,0.020213577421815235,True,1,0.28268849035288846,256.2,37,2.288329519450801,264.8,42,0.9916094584286892,,,,
7127,1066.0,1081.3,1063.9,1068.4,76.34413,NSE:AXISBANK-EQ,2025-07-31,1118.488316091354,1147.8139718837704,1095.08268577088,0.9744508635451721,1.048152789554672,1.04688161371336,1.0743298126954046,1.0249744344542118,13.095238095238003,23.185714285714262,0.021701342461357413,1.0248449710507697,-0.45653591726449866,1.6286035192811552,0.25862068965517443,-0.6801453461287575,-0.7530530852882072,-2.333418327920815,-3.2848627110943753,0.8792978508794372,1.9148753237542893,1,2.400000000000091,17.399999999999864,12.899999999999864,2.099999999999909,1,0,0.13793103440349422,0.7413793099187455,0.12068965510304763,0,0,0,0.016286035192811552,False,0,0.16237744763477682,1055.4,11,1.2167727442905278,1123.5,8,5.15724447772369,,,,
7251,1485.0,1514.0,1470.0,1473.8,1.61825,NSE:AZAD-EQ,2025-07-31,1568.3949970539595,1599.3092838467107,1560.295836338986,0.9806702261376267,1.025003878494776,1.0641844192251049,1.085160322870614,1.0586889919520872,31.819625277865995,41.264285714285734,0.027998565418839553,0.35106791246873037,-2.1900716750730025,2.9854797123083188,0.08636363636363532,-1.4467746217148894,-3.37173928246731,-6.368698861626014,-8.12906696251099,-0.17658183339319541,1.9051895910396714,0,11.200000000000045,44.0,29.0,3.7999999999999545,0,1,0.25454545448760435,0.6590909089411157,0.08636363634400723,0,0,1,0.02985479712308319,True,1,0.0,1374.65,6,6.727507124440213,1475.8,9,0.13570362328674176,,,,
7375,7990.0,8094.0,7930.5,8008.0,2.97025,NSE:BAJAJ-AUTO-EQ,2025-07-31,8234.800146562031,8308.045365501746,8439.066722858282,0.9911838205357113,0.9844744257085148,1.0283216966236302,1.037468202485233,1.0538295108464388,47.382431233362915,138.17857142857142,0.017255066362209217,0.8463240742635022,-0.4413501585130851,2.0417082917082916,0.4740061162079511,-0.6651333374774663,-1.0515130172616112,-2.6573403452139317,-3.6236334395663774,0.6081845160134555,1.6616629273506378,0,18.0,163.5,86.0,59.5,1,0,0.11009174311253261,0.525993883759878,0.3639143730664272,0,0,0,0.020417082917082916,False,0,0.08326823690834062,7612.0,9,4.945054945054945,8035.5,24,0.3434065934065934,,,,
7499,225.1,228.5,221.65,223.18,4.34924,NSE:BAJAJCON-EQ,2025-07-31,228.76712316338208,211.72419234770956,190.20623846350895,1.0804959066164876,1.1131295905855834,1.0250341570184698,0.9486700974447063,0.8522548546621962,42.32486528098537,8.981428571428571,0.04024298132193105,0.23514035763907457,-2.4008396379061447,3.0692714400931957,0.223357664233577,-1.5612017317531786,-3.7239840215806432,-7.291236699787358,-9.365939250515305,0.12877630803065893,2.667020983456028,0,1.9199999999999875,6.849999999999994,3.4000000000000057,1.5300000000000011,0,1,0.28029197039373277,0.49635036423890583,0.22335766390750741,0,0,0,0.030692714400931957,True,1,0.056654926395126516,183.45,7,17.80177435254056,234.33900000000003,1,5.000000000000009,,,,
7623,1953.1,1968.3,1941.1,1948.0,9.85553,NSE:BAJAJFINSV-EQ,2025-07-31,2004.561237545944,2004.699947549049,1907.9409795343274,0.9999308075987758,1.0507138161256633,1.0290355428880618,1.0291067492551587,0.9794358211161845,35.06044905008639,40.02857142857145,0.02054854796127898,0.6129297807565773,-0.6021022553321744,1.396303901437374,0.2536764705882382,-0.3418716195530179,-1.3620942832548417,-3.0516918624436853,-4.066903386999711,0.3874398615849016,1.4996627272500842,0,5.099999999999909,27.200000000000045,15.200000000000045,6.900000000000091,0,1,0.1874999999310625,0.5588235292063156,0.25367647049497477,0,0,0,0.01396303901437374,False,0,0.0,1932.9,21,0.7751540041067716,1992.0,26,2.2587268993839835,,,,
7747,114.0,114.8,113.32,113.87,41.12735,NSE:BAJAJHFL-EQ,2025-07-31,119.0375835563257,120.53487887724617,119.37423265385912,0.9875779082795999,1.009722753374696,1.0453814310733793,1.0585305952160022,1.0483378647041286,29.789719626168207,1.932142857142858,0.016967970994492473,0.7440874543671134,-0.98260869565217,1.2997277597260068,0.3716216216216283,-0.8695652173913043,-1.8565124457008864,-3.7670545788779695,-4.910658440454629,0.13142744485737126,1.4003344332098016,0,0.12999999999999545,1.480000000000004,0.7999999999999972,0.5500000000000114,0,1,0.08783783724433564,0.5405405368882362,0.37162161911067143,1,0,0,0.012997277597260068,False,0,0.0,111.0,6,2.5204180205497537,115.95,20,1.8266444190743816,,,,
7871,872.0,887.85,868.0,881.2,69.99179,NSE:BAJFINANCE-EQ,2025-07-31,918.5746453107392,918.8508631876255,870.7846602289621,0.9996993876939637,1.0551987249591936,1.0424133514647518,1.042726807975063,0.9881805041182048,35.19252548131368,21.617857142857158,0.02453229362557553,0.8069598061720816,-0.41249929366559046,2.252610077167501,0.6649874055415632,-1.4522235407131177,-1.4416893153933157,-3.7808281880680945,-5.171265300711047,1.014014720167558,2.593262421503677,0,9.200000000000045,19.850000000000023,6.649999999999977,4.0,1,0,0.46347607029547977,0.3350125942896647,0.20151133491107717,0,0,0,0.022526100771675012,False,0,0.07115194357434838,855.6,19,2.9051293690422177,905.2,26,2.7235587834770767,,,,
